,id,category
14122,DB12499,"17-Hydroxycorticosteroids; Acids, Acyclic; Adrenal Cortex Hormones; Androgen Receptor Antagonists; Androgen Receptor Inhibitors; Anti-Acne Preparations; Anti-Acne Preparations for Topical Use; Antiandrogens; Carboxylic Acids; Cytochrome P-450 CYP1A2 Inhibitors; Cytochrome P-450 CYP1A2 Inhibitors (weak); Cytochrome P-450 CYP2B6 Inhibitors; Cytochrome P-450 CYP2B6 Inhibitors (weak); Cytochrome P-450 CYP2C19 Inhibitors; Cytochrome P-450 CYP2C19 Inhibitors (weak); Cytochrome P-450 CYP2C8 Inhibitors; Cytochrome P-450 CYP2C8 Inhibitors (weak); Cytochrome P-450 CYP2C9 Inhibitors; Cytochrome P-450 CYP2C9 Inhibitors (weak); Cytochrome P-450 CYP2D6 Inhibitors; Cytochrome P-450 CYP2D6 Inhibitors (weak); Cytochrome P-450 CYP2E1 Inhibitors; Cytochrome P-450 CYP2E1 Inhibitors (weak); Cytochrome P-450 CYP3A Inhibitors; Cytochrome P-450 CYP3A4 Inhibitors; Cytochrome P-450 CYP3A4 Inhibitors (weak); Cytochrome P-450 Enzyme Inhibitors; Dermatologicals; Fatty Acids; Fatty Acids, Volatile; Fused-Ring Compounds; Hormones; Hormones, Hormone Substitutes, and Hormone Antagonists; Hydroxycorticosteroids; Lipids; Polycyclic Compounds; Pregnanes; Pregnenediones; Pregnenes; Steroids"
14123,DB12500,"Amides; Antineoplastic Agents; Antineoplastic and Immunomodulating Agents; BCRP/ABCG2 Inhibitors; Benzene Derivatives; Cytochrome P-450 CYP2C19 Substrates; Cytochrome P-450 CYP2D6 Inhibitors; Cytochrome P-450 CYP2D6 Inhibitors (strength unknown); Cytochrome P-450 CYP3A Substrates; Cytochrome P-450 CYP3A4 Substrates; Cytochrome P-450 Enzyme Inhibitors; Cytochrome P-450 Substrates; Genito Urinary System and Sex Hormones; Gynecological Antiinfectives and Antiseptics; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Janus Kinase Inhibitor; Kinase Inhibitor; MATE 1 Inhibitors; MATE 2 Inhibitors; MATE inhibitors; OATP1B1/SLCO1B1 Inhibitors; OATP1B3 inhibitors; P-glycoprotein inhibitors; P-glycoprotein substrates; Protein Kinase Inhibitors; Sulfonamides; Sulfones; Sulfur Compounds; Tyrosine Kinase Inhibitors"
14124,DB12504,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14125,DB12508,
14126,DB12510,"Compounds used in a research, industrial, or household setting; Gases; Noxae; Oxidants; Oxidants, Photochemical; Toxic Actions"
14127,DB12518,"Acids, Carbocyclic; Amides; Antipsychotic Agents; Benzamides and benzamide derivatives; Benzene Derivatives; Benzoates; Carboxylic Acids; Central Nervous System Agents; Central Nervous System Depressants; Chlorobenzoates; Dopamine Agents; Dopamine Antagonists; Dopamine D2 Receptor Antagonists; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Neurotoxic agents; Neurotransmitter Agents; Psychotropic Drugs; Tranquilizing Agents"
14128,DB12519,"Amino Acids; Amino Acids, Peptides, and Proteins; N-substituted Glycines"
14129,DB12520,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14130,DB12521,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Noxae; Polymers; Pyrrolidines; Teratogens; Toxic Actions"
14131,DB12522,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Histamine Agents; Histamine Antagonists; Neurotransmitter Agents"
14132,DB12523,"Antihistamines for Systemic Use; Cytochrome P-450 CYP2D6 Inhibitors; Cytochrome P-450 CYP2D6 Inhibitors (strength unknown); Cytochrome P-450 Enzyme Inhibitors; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Histamine Agents; Histamine Antagonists; Histamine H1 Antagonists; Histamine H1 Antagonists, Non-Sedating; Moderate Risk QTc-Prolonging Agents; Neurotransmitter Agents; QTc Prolonging Agents; Respiratory System"
14133,DB12525,"Adjuvants, Immunologic; Amino Acids, Peptides, and Proteins; Antineoplastic Agents; Antineoplastic and Immunomodulating Agents; Biological Factors; Carbohydrates; Colony-Stimulating Factors; Cytokines; Glycoconjugates; Glycoproteins; Granulocyte-Macrophage Colony-Stimulating Factor; Hematopoietic Cell Growth Factors; Intercellular Signaling Peptides and Proteins; Peptides; Proteins"
14134,DB12529,Anions; Electrolytes; Ions; Nitrogen Compounds
14135,DB12530,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Antineoplastic and Immunomodulating Agents; Blood Proteins; CD19 Directed Cytolytic Antibodies; CD19-directed Cytolytic Antibody; Globulins; Immunoglobulins; Immunoproteins; Immunosuppressive Agents; Proteins; Selective Immunosuppressants; Serum Globulins"
14136,DB12531,"Anti-HIV Agents; Anti-Infective Agents; Anti-Retroviral Agents; Antiviral Agents; Cytochrome P-450 CYP1A2 Substrates; Cytochrome P-450 Substrates; Enzyme Inhibitors; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Nucleic Acid Synthesis Inhibitors; Purines; Purinones; Reverse Transcriptase Inhibitors; Xanthine derivatives"
14137,DB12534,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antirheumatic Agents; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14138,DB12542,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Oxazoles; Sulfur Compounds"
14139,DB12557,
14140,DB12559,
14141,DB12562,"Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Polycyclic Compounds; Polycyclic Hydrocarbons, Aromatic"
14142,DB12571,"Azoles; Enzyme Inhibitors; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Oxazines; Protein Kinase Inhibitors"
14143,DB12572,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14144,DB12574,"Amides; Benzene Derivatives; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic"
14145,DB12577,"Antineoplastic Agents; Antineoplastic Agents, Phytogenic; Benzene Derivatives; Benzylidene Compounds; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic"
14146,DB12589,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Antineoplastic Agents; Antineoplastic Agents, Immunological; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14147,DB12596,"Antimitotic Agents; Antineoplastic Agents; Antineoplastic Agents, Phytogenic; Benzene Derivatives; Benzyl Compounds; Combretum; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Mitosis Modulators; Tubulin Modulators"
14148,DB12604,Agents that produce neuromuscular block (indirect); Aminoglycoside Antibacterials; Anti-Bacterial Agents; Anti-Infective Agents; Antibacterials for Systemic Use; Antiinfectives for Systemic Use; Carbohydrates; Drugs that are Mainly Renally Excreted; Drugs that are Mainly Renally Excreted with a Narrow Therapeutic Index; Enzyme Inhibitors; Gentamicins; Glycosides; Narrow Therapeutic Index Drugs; Nephrotoxic agents; Protein Synthesis Inhibitors
14149,DB12605,"Acids, Carbocyclic; Antiarrhythmic agents; Benzene Derivatives; Calcium Channel Blockers; Calcium-Regulating Hormones and Agents; Carboxylic Acids; Cardiovascular Agents; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Membrane Transport Modulators"
14150,DB12609,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14151,DB12613,"Amino Acids, Peptides, and Proteins; Peptides"
14152,DB12614,Amides; Sulfones; Sulfur Compounds
14153,DB12617,"Analgesics; Analgesics, Non-Narcotic; Anti-Infective Agents; Anti-Inflammatory Agents; Antibiotics, Antineoplastic; Antimalarials; Antineoplastic Agents; Antiparasitic Agents; Antiprotozoals; Antirheumatic Agents; Enzyme Inhibitors; Immunologic Factors; Immunosuppressive Agents; IMP Dehydrogenase, antagonists & inhibitors; Nucleic Acids, Nucleotides, and Nucleosides; Nucleosides; Peripheral Nervous System Agents; Sensory System Agents"
14154,DB12622,Anti-Inflammatory Agents; Hydrocarbons; Pentacyclic Triterpenes; Terpenes; Triterpenes
14155,DB12626,
14156,DB12627,
14157,DB12628,
14158,DB12629,"Acids, Acyclic; Amino Acids; Amino Acids, Aromatic; Amino Acids, Cyclic; Amino Acids, Peptides, and Proteins; Carboxylic Acids; Cytochrome P-450 CYP3A Substrates; Cytochrome P-450 CYP3A4 Substrates; Cytochrome P-450 Substrates; Fatty Acids; Fatty Acids, Volatile; Hormones; Hormones, Hormone Substitutes, and Hormone Antagonists; Lipids; Thyroid Products; Thyronines"
14159,DB12636,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14160,DB12641,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14161,DB12644,
14162,DB12645,"Acids, Acyclic; Antineoplastic Agents; Carboxylic Acids; Histone Deacetylase Inhibitors; Potential QTc-Prolonging Agents; QTc Prolonging Agents"
14163,DB12649,"Agents producing tachycardia; Amides; Azoles; Cannabinoid Receptor Antagonists; Cannabinoids and similars; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Hormones; Hormones, Hormone Substitutes, and Hormone Antagonists; Neurotransmitter Agents; Receptor, Cannabinoid, CB1, antagonists & inhibitors; Sulfones; Sulfur Compounds"
14164,DB12651,Hydrocarbons; Pentacyclic Triterpenes; Sapogenins; Terpenes; Triterpenes
14165,DB12657,
14166,DB12659,"Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring"
14167,DB12662,"Acids, Carbocyclic; Carboxylic Acids; PPAR alpha, agonists; PPAR gamma, agonists"
14168,DB12664,"Amino Acids; Amino Acids, Peptides, and Proteins; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Indenes; Polycyclic Compounds; Polycyclic Hydrocarbons, Aromatic"
14169,DB12672,"Benzopyrans; Chromones; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Pyrans"
14170,DB12677,"Amino Acids, Peptides, and Proteins; Antineoplastic Agents; Peptides"
14171,DB12678,"Amino Acids, Peptides, and Proteins; Peptides"
14172,DB12680,"Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Sulfur Compounds"
14173,DB12686,"Azoles; Cyclin-Dependent Kinases, antagonists & inhibitors; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14174,DB12687,"Anti-Infective Agents; Antiviral Agents; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Toll-Like Receptor 7, agonists"
14175,DB12690,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Ribosomal Protein S6 Kinases, 70-kDa, antagonists & inhibitors"
14176,DB12696,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Mitogen-Activated Protein Kinase 14, antagonists & inhibitors"
14177,DB12698,"Amino Acids, Peptides, and Proteins; Anti-HIV Agents; Anti-Infective Agents; Anti-Retroviral Agents; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Antiinfectives for Systemic Use; Antiviral Agents; Antivirals for Systemic Use; Blood Proteins; CD4-directed Antibody Interactions; CD4-directed Blocking Antibody; Direct Acting Antivirals; Globulins; HIV 1 Post-attachment Fusion Inhibitors; HIV Fusion Inhibitors; Human Immunodeficiency Virus 1 Post-attachment Fusion Inhibitor; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14178,DB12699,"Adjuvants, Immunologic; Albumins; Amino Acids, Peptides, and Proteins; Antineoplastic and Immunomodulating Agents; Biological Factors; Blood Proteins; Carbohydrates; Colony-Stimulating Factors; Cytokines; Glycoconjugates; Glycoproteins; Hematopoietic Cell Growth Factors; Intercellular Signaling Peptides and Proteins; Peptides; Proteins; Recombinant Proteins; Serum Albumin"
14179,DB12700,Alkaloids; Heterocyclic Compounds
14180,DB12704,"Analgesics; Antiarrhythmic agents; Cardiovascular Agents; Central Nervous System Agents; Diuretics; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Natriuretic Agents; Peripheral Nervous System Agents; Receptors, Opioid, kappa, agonists; Sensory System Agents"
14181,DB12708,"Abortifacient Agents; Abortifacient Agents, Nonsteroidal; Autacoids; Biological Factors; Contraceptive Agents, Hormonal; Eicosanoids; Fatty Acids; Fatty Acids, Unsaturated; Genito Urinary System and Sex Hormones; Inflammation Mediators; Lipids; Menstruation-Inducing Agents; Prostaglandins; Prostaglandins E; Reproductive Control Agents; Uterotonic agents"
14182,DB12709,Glycerides; Lipids
14183,DB12715,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Receptors, CXCR4, antagonists & inhibitors"
14184,DB12724,
14185,DB12727,"Hydrocarbons; Hydrocarbons, Halogenated; Mustard Compounds; Nitrogen Mustard Compounds; Organophosphorus Compounds; Phosphoramide Mustards; Phosphoramides"
14186,DB12729,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Sulfur Compounds"
14187,DB12731,"Acids, Acyclic; Acrylates; Amides; Carboxylic Acids; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14188,DB12734,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antibodies, Monoclonal, Humanized; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14189,DB12736,"Antineoplastic Agents; Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Imidazoles; Nitro Compounds; Nitroimidazoles; Radiation-Sensitizing Agents"
14190,DB12740,"Azoles; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring"
14191,DB12741,
14192,DB12742,"Amides; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Sulfur Compounds"
14193,DB12743,"Antiarrhythmic agents; Benzene Derivatives; Calcium Channel Blockers; Calcium-Regulating Hormones and Agents; Cardiovascular Agents; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Membrane Transport Modulators"
14194,DB12744,"Amides; Benzene Derivatives; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Receptor, EphB4, antagonists & inhibitors"
14195,DB12746,
14196,DB12748,"Amino Acids, Peptides, and Proteins; Peptides"
14197,DB12751,"Acids, Acyclic; Carboxylic Acids; Dicarboxylic Acids; Hydroxy Acids"
14198,DB12752,Adrenergic Agents; Adrenergic alpha-1 Receptor Antagonists; Adrenergic alpha-Antagonists; Adrenergic Antagonists; Adrenergic beta-Antagonists; Agents causing hyperkalemia; Alcohols; Amines; Amino Alcohols; Autonomic Agents; Bradycardia-Causing Agents; Cardiovascular Agents; Cytochrome P-450 CYP2D6 Substrates; Cytochrome P-450 Substrates; Negative Inotrope; Neurotransmitter Agents; Peripheral Nervous System Agents; Propanols; Sympathomimetics; Vasodilating Agents
14199,DB12756,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, 3-Ring; Heterocyclic Compounds, Fused-Ring; Indole Alkaloids; Indoles; Protein Kinase Inhibitors; Pyridines; Sulfur Compounds"
14200,DB12757,"Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Sulfur Compounds"
14201,DB12763,
14202,DB12765,Antisickling Agents; Hematologic Agents
14203,DB12766,"Antiarrhythmic agents; Antihypertensive Agents; Cardiovascular Agents; Cardiovascular System; Diuretics; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Low-Ceiling Diuretics, Excl. Thiazides; Natriuretic Agents; Potential QTc-Prolonging Agents; QTc Prolonging Agents"
14204,DB12769,"Antimetabolites; Antineoplastic Agents; Coenzymes; Enzyme Inhibitors; Enzymes and Coenzymes; Folic Acid Analogues; Folic Acid Antagonists; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Noxae; Pteridines; Pterins; Toxic Actions"
14205,DB12770,"Acetates; Acids, Acyclic; Alimentary Tract and Metabolism; Amides; Anti-Ulcer Agents; Carboxylic Acids; Drugs for Acid Related Disorders; Drugs for Peptic Ulcer and Gastro-Oesophageal Reflux Disease (Gord); Gastric Acid Lowering Agents; Gastrointestinal Agents; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Histamine Agents; Histamine Antagonists; Histamine H2 Antagonists; Neurotransmitter Agents"
14206,DB12779,"Adrenergic Agents; Adrenergic Agonists; Adrenergic beta-Agonists; Agents producing tachycardia; Agents that produce hypertension; Analgesics; Analgesics, Non-Narcotic; Anti-Inflammatory Agents; Antirheumatic Agents; Cardiotonic Agents; Cardiovascular Agents; Compounds used in a research, industrial, or household setting; Fibrin Modulating Agents; Hematologic Agents; Heterocyclic Compounds; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Isoquinolines; Neurotransmitter Agents; Peripheral Nervous System Agents; Protective Agents; Sensory System Agents"
14207,DB12787,"Alimentary Tract and Metabolism; Anabolic Agents; Anabolic Agents for Systemic Use; Anabolic Steroids; Androstan Derivatives; Fused-Ring Compounds; Hormones; Hormones, Hormone Substitutes, and Hormone Antagonists; Norpregnanes; Norpregnenes; Norsteroids; Polycyclic Compounds; Steroids"
14208,DB12788,
14209,DB12795,"Amino Acids, Peptides, and Proteins; Carboxylic Acids; Coenzymes; Enzymes and Coenzymes; Fatty Acids; Lipids; Oligopeptides; Peptides; Sulfur Compounds; Thiophenes"
14210,DB12797,"Amino Acids, Peptides, and Proteins; Antibodies; Antibodies, Monoclonal; Antineoplastic Agents; Antineoplastic Agents, Immunological; Blood Proteins; Globulins; Immunoglobulins; Immunoproteins; Proteins; Serum Globulins"
14211,DB12798,"Acids, Acyclic; Acids, Carbocyclic; Amides; Benzene Derivatives; Benzoates; Carboxylic Acids; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic"
14212,DB12802,"Benzene Derivatives; Benzyl Compounds; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Lignans; Naphthalenes; Podophyllum; Polycyclic Compounds; Polycyclic Hydrocarbons, Aromatic; Tetrahydronaphthalenes"
14213,DB12805,"Acids, Carbocyclic; Amides; Aminobenzoates; Benzene Derivatives; Benzoates; Carboxylic Acids; Enzyme Activators; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Sulfones; Sulfur Compounds"
14214,DB12807,"Amino Acids, Peptides, and Proteins; Antibodies; Biological Factors; Blood Proteins; Globulins; Immunoglobulins; Immunologic Factors; Immunoproteins; Proteins; Serum Globulins; Toxins, Biological"
14215,DB12809,
14216,DB12813,"Elements; Elements, Radioactive; Isotopes; Metals; Metals, Alkaline Earth; Metals, Heavy; Radioisotopes"
14217,DB12816,Cytochrome P-450 CYP2A6 Substrates; Cytochrome P-450 Substrates; Hydrocarbons
14218,DB12818,
14219,DB12819,
14220,DB12823,"Acids, Carbocyclic; Benzene Derivatives; Benzopyrans; Carboxylic Acids; Coumarins; Heterocyclic Compounds; Heterocyclic Compounds, 1-Ring; Heterocyclic Compounds, 2-Ring; Heterocyclic Compounds, Fused-Ring; Hydrocarbons; Hydrocarbons, Aromatic; Hydrocarbons, Cyclic; Hydrocarbons, Fluorinated; Hydrocarbons, Halogenated; Pyrans"
